timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
60632,-0.135010,0.702148,-0.661743,-0.366211,0.122
60662,-0.135498,0.702271,-0.661011,-0.488281,0.122
60702,-0.135132,0.702515,-0.662476,-0.427246,0.122
60738,-0.135620,0.702393,-0.662231,-0.366211,0.122
60777,-0.135010,0.702515,-0.661621,-0.427246,0.122
60811,-0.135498,0.703247,-0.661743,-0.427246,0.061
60845,-0.134766,0.702148,-0.662354,-0.366211,0.183
60882,-0.135620,0.703003,-0.662354,-0.427246,0.122
60917,-0.134521,0.703003,-0.662231,-0.427246,0.122
60954,-0.134888,0.702026,-0.661133,-0.366211,0.000
60991,-0.136108,0.702515,-0.661133,-0.366211,0.061
61026,-0.135132,0.702393,-0.661987,-0.488281,0.122
61063,-0.135620,0.702393,-0.661743,-0.427246,0.000
61101,-0.134521,0.701416,-0.662354,-0.427246,0.122
61133,-0.135498,0.702148,-0.661255,-0.427246,0.061
61171,-0.134766,0.704102,-0.661499,-0.427246,0.122
61208,-0.135132,0.701050,-0.663330,-0.366211,0.183
61243,-0.134521,0.700928,-0.663086,-0.488281,0.122
61279,-0.134888,0.704224,-0.661499,-0.427246,0.122
61316,-0.135376,0.701782,-0.660400,-0.366211,0.183
61356,-0.134644,0.702881,-0.661743,-0.305176,0.061
61392,-0.135254,0.702148,-0.662476,-0.427246,0.183
61430,-0.135010,0.703247,-0.663086,-0.488281,0.183
61466,-0.135864,0.701294,-0.662231,-0.427246,0.183
61505,-0.135742,0.702148,-0.662354,-0.488281,0.122
61541,-0.135864,0.703247,-0.661987,-0.427246,0.122
