timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
91633,-0.132690,0.675293,-0.692871,-0.427246,0.122
91665,-0.131836,0.673828,-0.694946,-0.427246,0.000
91698,-0.131226,0.674316,-0.692261,-0.488281,0.183
91771,-0.132324,0.674683,-0.693481,-0.366211,0.122
91810,-0.132080,0.674316,-0.692139,-0.305176,-0.06
91846,-0.131104,0.673950,-0.691650,-0.366211,0.183
91885,-0.132202,0.674805,-0.693115,-0.305176,0.061
91921,-0.132202,0.674194,-0.693237,-0.427246,0.122
91957,-0.131714,0.673340,-0.692017,-0.427246,0.122
91993,-0.131592,0.675049,-0.692993,-0.427246,0.122
92031,-0.132202,0.673950,-0.691528,-0.366211,0.122
92070,-0.132446,0.674316,-0.692139,-0.427246,0.122
92105,-0.132935,0.674561,-0.692505,-0.427246,0.122
92141,-0.131714,0.674561,-0.692383,-0.427246,0.122
92176,-0.132446,0.675049,-0.693726,-0.366211,0.122
92212,-0.130981,0.673218,-0.692139,-0.427246,0.061
92249,-0.132202,0.674438,-0.693481,-0.427246,0.183
92288,-0.132202,0.674561,-0.693115,-0.427246,0.183
92326,-0.131592,0.673218,-0.693604,-0.488281,0.122
92365,-0.132446,0.674561,-0.693115,-0.427246,0.061
92402,-0.131470,0.675415,-0.692627,-0.427246,0.183
92434,-0.132202,0.674438,-0.692505,-0.488281,0.183
92472,-0.132690,0.673950,-0.693237,-0.366211,0.061
92548,-0.133057,0.674561,-0.692383,-0.488281,0.061
