timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
82664,-0.131836,0.674805,-0.691406,-0.427246,0.061
82700,-0.132812,0.673828,-0.692871,-0.183105,0.000
82738,-0.132324,0.674072,-0.692749,-0.366211,0.000
82775,-0.131470,0.673584,-0.692383,-0.427246,0.061
82813,-0.132690,0.675049,-0.693115,-0.427246,0.122
82878,-0.132690,0.673950,-0.693237,-0.427246,0.122
82912,-0.131836,0.675049,-0.692383,-0.488281,0.122
82944,-0.132324,0.672729,-0.691406,-0.427246,0.061
82979,-0.132324,0.675171,-0.694458,-0.427246,0.122
83017,-0.132080,0.673462,-0.692749,-0.366211,0.122
83054,-0.131714,0.671509,-0.690796,-0.122070,-0.24
83093,-0.131470,0.674683,-0.693726,-0.427246,0.183
83129,-0.131714,0.674194,-0.691162,-0.488281,0.000
83160,-0.131714,0.676025,-0.693726,-0.427246,0.244
83196,-0.131958,0.673462,-0.690430,-0.488281,0.183
83231,-0.132202,0.674805,-0.693604,-0.549316,0.183
83269,-0.131836,0.675171,-0.693237,-0.732422,0.427
83306,-0.132812,0.673340,-0.693481,-0.427246,0.122
83340,-0.130859,0.673706,-0.691650,-0.366211,0.061
83375,-0.132690,0.674072,-0.693237,-0.427246,0.061
83411,-0.133423,0.673706,-0.692017,-0.427246,0.122
83454,-0.131226,0.673462,-0.692139,-0.488281,0.183
83491,-0.132324,0.674683,-0.692993,-0.427246,0.122
83528,-0.132568,0.674438,-0.691650,-0.427246,0.061
83566,-0.129517,0.672363,-0.689087,-0.061035,-0.30
