timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
88636,-0.131714,0.673950,-0.692871,-0.488281,0.122
88671,-0.130493,0.673950,-0.691528,-0.427246,0.061
88705,-0.131958,0.675293,-0.692749,-0.366211,0.183
88749,-0.132935,0.674072,-0.693359,-0.427246,0.000
88785,-0.131714,0.675659,-0.694092,-0.427246,0.183
88824,-0.132568,0.673584,-0.692139,-0.427246,0.061
88858,-0.132568,0.674683,-0.693359,-0.366211,0.122
88895,-0.132568,0.674683,-0.693237,-0.427246,0.122
88934,-0.131714,0.673340,-0.692749,-0.427246,0.122
89008,-0.131470,0.674194,-0.692139,-0.488281,0.183
89044,-0.132690,0.674194,-0.692871,-0.427246,0.122
89184,-0.131836,0.673462,-0.692871,-0.549316,0.122
89223,-0.132324,0.675415,-0.692505,-0.427246,0.122
89258,-0.132080,0.673096,-0.692749,-0.488281,0.061
89293,-0.131348,0.674194,-0.691772,-0.366211,0.183
89337,-0.131836,0.674316,-0.693481,-0.488281,0.122
89375,-0.132080,0.674683,-0.692627,-0.366211,0.061
89411,-0.132812,0.674316,-0.693237,-0.427246,0.122
89450,-0.131592,0.674683,-0.691772,-0.549316,0.061
89489,-0.131714,0.675171,-0.693359,-0.427246,0.183
89528,-0.132935,0.673706,-0.692383,-0.366211,0.122
89604,-0.131714,0.674072,-0.692749,-0.427246,0.061
