Timestamp,Steps,Speed,Activity,Displacement,AccelX,AccelY,AccelZ,DetectedActivity,Accuracy,Orientation
1746662551.075975,0,0.04749484583512992,standing,0.004749484583512992,0.04295550030371151,0.039260236992183034,9.829653873005904,initializing,0.0,normal
1746662551.183003,0,0,standing,0.004749484583512992,0.06915404227202837,-0.03395276168585029,9.884973374131073,initializing,0.0,normal
1746662551.2960289,0,0,standing,0.004749484583512992,0.03453990313604788,-0.026295006463862167,9.902102251683324,initializing,0.0,normal
1746662551.4060547,0,0,standing,0.004749484583512992,0.09519512330073784,0.08527953293988641,9.817422701559154,initializing,0.0,normal
1746662551.5148568,0,0,standing,0.004749484583512992,0.04071126083640342,-0.06493695625617263,9.726109192365358,initializing,0.0,normal
1746662551.624882,0,0,standing,0.004749484583512992,-0.056502211718633545,0.0138451613327841,9.836901312586988,initializing,0.0,normal
1746662551.7369764,0,0,standing,0.004749484583512992,0.06402308500338663,0.013304289257353455,9.878690234157302,initializing,0.0,normal
1746662551.8480017,0,0,standing,0.004749484583512992,-0.08944419166651477,0.07683027270399276,9.846333999036792,initializing,0.0,normal
1746662551.9580274,0,0.056644546365169496,standing,0.010413939220029943,-0.040021184951730154,0.05339061661979369,9.82443551340053,initializing,0.0,normal
1746662552.071053,0,0.030286351808138323,standing,0.013442574400843775,-0.03337320499424405,-0.02479865975327225,9.832125154240822,initializing,0.0,normal
1746662552.1830797,0,0.08864463656631955,standing,0.02230703805747573,-0.03334452366520209,0.02690063930413758,9.723823153011597,standing,100.0,normal
1746662552.2941048,0,0.09326662624817036,standing,0.031633700682292765,0.08900867886114683,0.0005742493536367438,9.792949451704857,standing,100.0,normal
1746662552.4041314,0,0,standing,0.031633700682292765,0.04200688638607458,0.07502499682465624,9.74928426225582,standing,100.0,normal
1746662552.5161576,0,0.07558433278379126,standing,0.03919213396067189,-0.046467358697322686,-0.01308397657221802,9.723667185078986,standing,100.0,normal
1746662552.6271825,0,0.11533220174527584,standing,0.05072535413519948,0.02611419712205884,-0.08129104023513976,9.757247626788278,standing,100.0,normal
1746662552.7432501,0,0.21297432753050122,standing,0.0720227868882496,-0.005703307561379295,0.013526669713447112,9.732985410374829,standing,100.0,normal
1746662552.8472743,0,0.20019384484389055,standing,0.09204217137263866,0.002186419101752879,-0.05885893886122489,9.792748560958172,standing,100.0,normal
1746662552.9593005,0,0.12459117818045043,standing,0.1045012891906837,-0.06705158026758846,0.08164308010895627,9.806417968733625,standing,100.0,normal
1746662553.0713263,0,0.049034100274114284,standing,0.10940469921809513,-0.03510356245584338,-0.05368164781191951,9.897219127731475,standing,100.0,normal
1746662553.1823525,0,0,standing,0.10940469921809513,-0.04680787840108476,-0.01606267773319714,9.733192117583181,standing,100.0,normal
1746662553.2953787,0,0,standing,0.10940469921809513,-0.09562327688036686,0.017247789024810944,9.758837269474347,standing,100.0,normal
1746662553.4064038,0,0,standing,0.10940469921809513,-0.028570269742323892,0.08927879036404515,9.797214900904361,standing,100.0,normal
