Timestamp,Steps,Speed,Activity,Displacement,AccelX,AccelY,AccelZ
1746661804.0862107,0,0.06736254241449749,standing,0.00673625424144975,0.05904463829919776,-0.06273752967472118,9.733755096556152
1746661804.1942368,0,0,standing,0.00673625424144975,-0.06411421822766424,0.043027040561532615,9.844744839434812
1746661804.3082635,0,0,standing,0.00673625424144975,-0.08477078407374246,-0.026762730383394967,9.887195715952764
1746661804.418289,0,0,standing,0.00673625424144975,-0.06317989206640093,0.048532372381468014,9.881224896962083
1746661804.5303156,0,0.0015451006466789402,standing,0.006890764306117644,0.08149189580789548,0.03357431376665626,9.72821706793986
1746661804.640341,0,0.005485340809435413,standing,0.007439298387061186,-0.05177198239864194,0.030454603110095096,9.874323436488435
1746661804.7500286,0,0.07159623059677789,standing,0.014598921446738975,-0.03619301481109087,0.04620588813354115,9.891083423971475
1746661804.862044,0,0.03422103103793281,standing,0.018021024550532255,-0.08672967047089715,0.09464571048346099,9.787862276886433
1746661804.9740653,0,0.017705849455741496,standing,0.019791609496106404,0.04581936938381187,0.09462025254147444,9.796170953216068
1746661805.089568,0,0.04449635144050429,standing,0.024241244640156832,-0.011771789608535643,-0.07917216267442187,9.713310143436088
1746661805.1976385,0,0,standing,0.024241244640156832,-0.0063554388562137715,0.06149232192325721,9.815363142462564
1746661805.3095891,0,0.040284897093485816,standing,0.028269734349505415,0.042598647850552285,-0.09117421657887864,9.751798749361708
1746661805.4207752,0,0,standing,0.028269734349505415,0.08737730750427455,0.011716316621229184,9.762461682470924
1746661805.5311377,0,0.039119036898501214,standing,0.03218163803935554,-0.048689089841074035,-0.019376027116539712,9.855082860832578
1746661805.642998,0,0.05095442609826449,standing,0.03727708064918199,-0.0948649640093874,0.07623958855204735,9.769558886907108
1746661805.7520237,0,0.0729521456817708,standing,0.04457229521735907,-0.03481317598083074,-0.026607251796337564,9.741407769688028
1746661805.8610497,0,0.039532102133985905,standing,0.04852550543075766,-0.007531953786962142,-0.038478991035028234,9.82541656537789
1746661805.9730756,0,0.02216600622217911,standing,0.05074210605297557,0.029412222397106585,0.04813638837315315,9.909329650069191
1746661806.0856802,0,0,standing,0.05074210605297557,0.00915656151943009,-0.05115940677861433,9.75055201038936
1746661806.1957097,0,0.037738678241538814,standing,0.054515973877129455,-0.015081927114886276,-0.08259296965193196,9.78753239054193
1746661806.3067017,0,0.036648568980814006,standing,0.05818083077521086,-0.003156656330689761,0.0666460536089497,9.811828334214956
1746661806.4187424,0,0.06523421781552902,standing,0.06470425255676376,0.08262445054252457,-0.014202677491556084,9.783733563284677
1746661806.5307763,0,0.12173474596153236,standing,0.076877727152917,0.08591089645191896,-0.05569233372458098,9.75685576868087
1746661806.642739,0,0.10020444256189541,standing,0.08689817140910655,0.064946558162285,-0.054190622379009006,9.71821890347177
1746661806.7546062,0,0.12563956656292236,standing,0.09946212806539878,0.09949511310229336,0.09031914364492544,9.766858520970068
1746661806.8647664,0,0.04881365922134279,standing,0.10434349398753306,-0.041786581919183496,0.04247306483911434,9.856612083175996
1746661806.976776,0,0,standing,0.10434349398753306,-0.0131729959454224,-0.04677433147818558,9.733302934355555
1746661807.08778,0,0,standing,0.10434349398753306,0.040423774640564986,-0.09899776636898608,9.861266335944954
1746661807.197802,0,0,standing,0.10434349398753306,0.06138175521439765,-0.015131525096196821,9.717068840991251
1746661807.3098147,0,0.06868860044468447,standing,0.11121235403200151,0.08068451823967479,-0.058879916152333636,9.846168485855165
1746661807.4188397,0,0.01769264269157539,standing,0.11298161830115905,0.036694331803188984,0.04454385632985655,9.79169124382169
1746661807.5318332,0,0.09638130284150895,standing,0.12261974858530994,0.02393303412433065,-0.009532958129711486,9.750189446258236
1746661807.6408594,0,0.08483990208528852,standing,0.1311037387938388,-0.030118061334103094,-0.048519240084401054,9.73140647654354
1746661807.7516623,0,0,standing,0.1311037387938388,-0.08053661345238833,0.05324448047262653,9.909949564755145
1746661807.8626974,0,0,standing,0.1311037387938388,0.021307343053954722,0.03891730537453578,9.869865771987811
1746661807.974724,0,0.03954460166862411,standing,0.1350581989607012,-0.009597989751062325,0.020240344737720337,9.790813103598934
1746661808.0868597,0,0.07453003042289957,standing,0.14251120200299117,-0.0027259666440782454,0.02404648505801328,9.8132647236986
1746661808.201094,0,0.10741026555250172,standing,0.15325222855824133,-0.09736032200752116,-0.013853447065411362,9.878050771917698
1746661808.310119,0,0.18515116877333063,standing,0.1717673454355744,-0.008593762139511282,-0.05334480670525317,9.888918644333716
1746661808.4219377,0,0.11673394611932242,standing,0.18344074004750663,-0.07236339813806099,-0.08495152753518814,9.793571834362224
1746661808.5329633,0,0.20010449179526812,standing,0.20345118922703345,0.018729736673406078,0.045133879635072705,9.736455994704073
1746661808.643955,0,0.29663436786054453,standing,0.2331146260130879,-0.04575112829339596,-0.0025356587218552384,9.748001040776078
1746661808.7544813,0,0.276328459639239,standing,0.2607474719770118,-0.07909834658266252,0.03723210919136663,9.844924939919338
1746661808.8660228,0,0.3752990468254074,standing,0.29827737665955256,0.07571089625275085,-0.005582838438359161,9.860231352575974
1746661808.9795105,0,0.2995204715840211,standing,0.32822942381795467,-0.05019887883358094,0.08368578838336274,9.762174068926466
1746661809.0890388,0,0.2971587721960159,standing,0.3579453010375563,-0.0851245393650859,0.010058908327543498,9.856448638176746
1746661809.1994846,0,0.19951372678397367,standing,0.37789667371595365,0.0721145424533681,-0.07364051477352232,9.814743112397304
1746661809.3104997,0,0.20610532481876892,standing,0.39850720619783053,-0.09293305071554869,-0.023483875812055216,9.775398018772664
1746661809.419529,0,0.19117956717058415,standing,0.41762516291488894,-0.024804891303655194,-0.09222972579007016,9.871364262494978
1746661809.5315692,4,0.05733691361300605,running,0.4233588542761895,1.3482508933254669,-0.06847779309745383,8.875436817422974
1746661809.6426065,8,0.24493300783959918,running,0.4478521550601494,0.3947984391630432,-1.2001334775530599,8.932684850929496
1746661809.7543607,10,0.31429642175314454,running,0.4792817972354639,-1.2234563527008528,-0.90916500659644,11.987682992933369
1746661809.8653858,12,0.2746501920324613,running,0.50674681643871,-1.4950291048728308,0.07644395479983351,8.240511057907433
1746661809.9768863,16,0.8590122317511986,running,0.5926480396138298,-0.6946261089905676,1.5318646651500374,8.687655242430768
1746661810.0888095,20,0.8142976612177719,running,0.674077805735607,1.2973269403853913,0.6149563052026701,11.798657258365552
1746661810.2008226,22,1.465797996089725,running,0.8206576053445795,1.2809140717952536,-0.34789919064065794,8.247466192471935
1746661810.3118315,25,1.206741266611681,running,0.9413317320057477,0.33558556103092624,-1.8015109442196204,9.49489364280961
1746661810.4231489,27,0.9305634591263967,running,1.0343880779183874,-1.2565388630360441,-1.0322044509319157,12.049651883015555
1746661810.534654,31,1.7688571407206652,running,1.211273791990454,-1.4913351449864576,0.5441884147451359,8.512294941889241
1746661810.6458445,33,1.8083008160275345,running,1.3921038735932074,-0.4057708131598147,1.0758161087997709,9.173966374743344
1746661810.756693,35,2.369594903951497,running,1.6290633639883572,1.4406464712903713,0.6843639326516032,11.370308011581571
1746661810.8687603,37,2.5810316545085654,running,1.8871665294392137,1.447552747620415,-0.18668731553700724,8.507455081816747
1746661810.9799154,41,3.2418891631508884,running,2.2113554457543025,0.40186220521163196,-1.3977079132482628,9.41175852089928
1746661811.0919583,44,4.147086566456952,running,2.6260641023999978,-1.5386694629455058,-1.35031591962451,11.307371851841072
1746661811.2029874,47,3.903044478076615,running,3.0163685502076594,-1.266044195024604,0.7684062347317092,8.546986981346663
1746661811.313029,50,3.8252015747488164,running,3.398888707682541,-0.08321797614199777,1.7170958779627779,8.675103523751854
1746661811.4272938,52,4.5651040065557495,running,3.855399108338116,1.0403763406190032,0.5889210989316016,11.303681330393093
1746661811.534319,56,5.154963586003876,running,4.370895466938504,1.7049366906088328,-0.09189345091144457,8.23395943744346
1746661811.6442957,58,5.350532892165632,running,4.905948756155067,0.2181516200978869,-1.3057148680887085,9.368379999022883
1746661811.7553284,61,5.514491379925553,running,5.457397894147622,-1.2724198009076875,-1.0153650063893287,11.30456392915083
1746661811.8656156,63,5.5182609168865,running,6.009223985836272,-1.1083852031942298,0.2954042650973754,8.200279362989919
1746661811.9758337,65,6.039392148424847,running,6.613163200678756,-0.15143840475746484,1.8382705793865972,8.663580516092745
1746661812.0868685,69,5.908178110530594,running,7.203981011731816,0.8046102534734962,1.3542840459416392,11.453516694318022
1746661812.1985064,72,6.65901087232523,running,7.869882098964339,1.3938245775263982,-0.41608827409061855,8.194137749506947
1746661812.308551,75,6.526965539894057,running,8.522578652953746,0.7209332293968703,-1.3398878414786788,8.674284847408927
1746661812.4193263,78,6.501045244025819,running,9.172683177356328,-1.0541077792120552,-1.0639413912644144,12.287086530847612
1746661812.5303965,80,7.240928261404509,running,9.896776003496779,-1.40691768887463,0.5090196983462351,8.718264212437502
1746661812.6424005,84,7.953130298373383,running,10.692089033334117,-0.4720886850801669,1.302690212980557,9.01077542844621
1746661812.7534237,87,7.904533548145563,running,11.482542388148673,0.8009946447516296,1.3156220395442164,11.616162247865283
1746661812.8659463,89,8.634463789085878,running,12.34598876705726,1.6280867002711612,-0.1443322916416661,8.814040802563188
1746661812.974439,92,8.50601012806242,running,13.196589779863503,0.31597939518654206,-1.2894954954730846,8.689841204329413
1746661813.086461,94,8.639497661806377,running,14.06053954604414,-0.8865403362843867,-0.7633322913449291,11.84249203302426
1746661813.1974626,97,8.801406695576425,running,14.940680215601782,-1.5889443074579688,0.040253191511585795,9.00243868047559
1746661813.3084764,100,8.5256384180385,running,15.793244057405632,-0.7411223193825887,1.8552855822954157,8.653581257732263
1746661813.4185052,103,8.527571062936765,running,16.64600116369931,0.8478734694554633,0.9707774719372181,11.739579162712388
1746661813.5309863,106,8.271644185658559,running,17.473165582265167,1.1117494289865673,-0.24898838442342835,8.795641399679818
1746661813.6421118,110,9.18091820381648,running,18.391257402646815,0.6353930386415377,-1.430517285409735,8.427394375224912
1746661813.752997,114,9.80113885412641,running,19.371371288059457,-1.20737776781645,-1.0741537743664942,12.081665300066295
1746661813.8628273,117,9.557936112181567,running,20.327164899277612,-1.4287858004777452,0.6296169625913188,8.637522288930096
1746661813.9732416,119,9.341894702255136,running,21.261354369503124,-0.34531111778252616,1.5855210160559736,9.271009401082885
1746661814.0842793,121,9.922707812397471,running,22.25362515074287,1.3471840117774958,1.113431148224593,11.632892703217339
1746661814.198306,125,9.670738678378406,running,23.22069901858071,1.5250432202081772,-0.31503308414478115,8.358641338406523
1746661814.3073316,129,9.791328414967525,running,24.199831860077463,0.5424483611135696,-1.3939604840482525,9.191878443790905
1746661814.4228811,133,10.567304975283395,running,25.2565623576058,-0.8657712530348944,-0.859244680347462,11.81455316448661
1746661814.5329063,135,10.4647496621621,running,26.30303732382201,-1.3053502535057704,0.7053590378436282,8.351290295596304
1746661814.6428146,138,10.537453565871362,running,27.356782680409147,-0.344214040128646,1.4914015117186041,8.465338778914097
1746661814.7553213,141,10.88285261122471,running,28.44506794153162,1.4567938229878632,1.2908783175333614,12.277091542811435
1746661814.866347,145,11.527777059145876,running,29.597845647446206,1.79371385130833,-0.6084417777963351,8.28188767031305
1746661814.9769146,147,11.281828357039428,running,30.72602848315015,0.3008711268369013,-1.7080370359641832,8.73152707534429
1746661815.0889409,149,11.723948873351858,walking,31.898423370485336,0.43525858623780844,0.39655930509827264,10.729557155471674
1746661815.2010252,150,12.045930169161835,walking,33.10301638740152,0.6218055105979134,0.25940682663139925,10.163525741498287
1746661815.3124661,152,11.949772796539568,walking,34.29799366705547,0.5818518563974674,-0.22513299805399517,9.146314466372512
1746661815.4214916,153,12.329757657766345,walking,35.53096943283211,0.13787565238108623,-0.5572666021825046,8.846603040430463
1746661815.533525,155,12.303340363394971,walking,36.76130346917161,-0.14069325047262324,-0.6729536354068499,10.186457193927666
1746661815.6451805,156,12.713919060534705,walking,38.03269537522508,-0.3408327930770108,-0.2058776136009111,10.647803576121651
1746661815.7522106,158,12.627393633742622,walking,39.29543473859935,-0.4713807945003132,-0.12556446562447568,9.595649110512372
1746661815.8662462,160,13.050688301110037,walking,40.60050356871035,-0.46476896818524877,0.24848024652199396,8.705902471843988
1746661815.9752898,161,13.491788822957526,walking,41.949682451006105,0.06929542620266765,0.4425391881624002,9.526290653508864
1746661816.0856605,163,13.941345697762824,walking,43.34381702078239,0.20760069429551584,0.23889191474821814,10.444582587294526
1746661816.19705,164,13.982171112952592,walking,44.74203413207765,0.5458116877154557,0.02059195721813309,10.665306762091546
1746661816.3080878,166,13.9793650952925,walking,46.1399706416069,0.6391405325394037,-0.2618287413564886,9.016433168944701
1746661816.419825,167,14.181929671491169,walking,47.55816360875602,0.36062077709833884,-0.5214593754811003,8.769328499753055
1746661816.5268502,169,14.325247241835942,walking,48.99068833293961,-0.06514033184107094,-0.46649580077139785,10.258722151710224
1746661816.6368508,171,14.428785330126507,walking,50.433566865952265,-0.5010941588630562,-0.50156221285236,11.035940573011718
1746661816.7478745,173,14.610549085441356,walking,51.8946217744964,-0.3341361844447237,0.026605027339890626,9.64667219315913
1746661816.8599007,175,14.702044306178937,walking,53.36482620511429,-0.5093387144876611,0.14146740143722272,8.683468119343681
1746661816.9707131,176,14.693507877165011,walking,54.83417699283079,-0.12842466995326843,0.45721685993876554,9.193192142680312
1746661817.0803723,178,14.513676788912385,walking,56.28554467172203,0.13642698310051352,0.5116523006041329,10.802600685485347
1746661817.1912162,180,14.553832570678185,walking,57.740927928789844,0.48599763682365826,0.0010730253378355703,10.353511978000059
1746661817.3007944,181,14.67187378791361,walking,59.2081153075812,0.3497375335493064,-0.24148196056346022,9.18926350376333
1746661817.411831,182,15.055295929908855,walking,60.713644900572085,0.2211590439535438,-0.607408418676918,8.616081660360262
1746661817.522524,184,15.552267814615735,walking,62.268871682033655,0.05452380714879876,-0.6845039482379627,10.177088758916565
1746661817.6335645,186,15.548301406536888,walking,63.82370182268735,-0.30539482718607236,-0.2839752179233144,11.075969969685069
1746661817.7446065,188,16.017494823544503,walking,65.4254513050418,-0.360634738221956,-0.03527873241288934,9.89384990417699
1746661817.8566563,190,16.019551938118173,walking,67.02740649885362,-0.5698222517952022,0.10884544706249788,8.84536860459132
1746661817.9676979,192,15.858423153845639,walking,68.61324881423819,-0.08050218267793179,0.39603234817693506,9.155166081896382
1746661818.0787168,194,16.208851064849764,walking,70.23413392072317,0.15793439827894767,0.53600056649346,10.461317030650504
1746661818.1880999,195,16.081885895443563,walking,71.84232251026752,0.4089608668860811,0.12341721139893369,10.351313126914828
1746661818.2981393,196,16.154857609806676,walking,73.45780827124818,0.6234377190099829,-0.22597181899817254,9.363247250452618
1746661818.4101653,198,16.337028841532753,walking,75.09151115540146,0.29890774691002464,-0.2967917463082827,8.665362862906182
1746661818.5211985,200,16.56342047912468,walking,76.74785320331394,0.005393147693226574,-0.5905610511106314,10.04790348454923
1746661818.6330802,201,16.636945931802213,walking,78.41154779649416,-0.38725577453554316,-0.3409985641180865,10.510022202675634
1746661818.7450855,202,17.03842106435459,walking,80.11538990292962,-0.6660335538406292,-0.020273653207212534,10.061886598574045
1746661818.8561084,203,16.92331096203944,walking,81.80772099913356,-0.5206097701594501,0.1116912197996644,9.028163184418078
1746661818.9666195,205,16.824153665884563,walking,83.49013636572202,-0.22920658392658344,0.45780827690743026,9.33048566755558
1746661819.07743,206,16.949758788822816,walking,85.1851122446043,0.25652821496629996,0.6211522555666193,10.896228032339362
1746661819.1887417,207,17.41827870425069,walking,86.92694011502937,0.43050917777809206,0.0520485831366716,10.210097673417206
1746661819.2995555,208,17.219591419257167,walking,88.64889925695509,0.2815344055963086,-0.20063776228472305,9.519474720860918
1746661819.4096036,210,17.059157990376324,walking,90.35481505599272,0.4619464360400902,-0.4517625519857993,8.926171245626463
1746661819.5195704,211,17.06857033312699,walking,92.06167208930542,0.0835337911116357,-0.34190532046819794,9.930504938212016
1746661819.6306157,212,17.36759159394093,walking,93.79843124869952,-0.4922011802189432,-0.2214020945066234,10.83624493134626
1746661819.7422225,214,17.188892979219023,walking,95.51732054662142,-0.5186321760168398,0.15751761661484961,10.010264508850412
1746661819.8552992,215,17.012952574290086,walking,97.21861580405043,-0.2103566992677141,0.18873943273019478,9.0907983391439
1746661819.9650848,216,16.947737362746942,walking,98.91338954032513,-0.16242009931996326,0.4503482966993342,9.492378669699534
1746661820.076253,217,17.074084204872133,walking,100.62079796081234,0.17684003117981342,0.34720771971905995,10.731333746216416
1746661820.1865046,219,17.339438764175387,walking,102.35474183722988,0.26335309119685085,0.2070888615977081,10.760582275254356
1746661820.296877,221,17.178465759588665,walking,104.07258841318875,0.32499157771033815,-0.30923606405361836,9.300747661041271
1746661820.4069161,222,17.121223731480676,walking,105.78471078633682,0.21720081198509156,-0.6027082870782197,8.845416113825337
1746661820.5176296,224,17.19879248424188,walking,107.50459003476101,-0.13672415717078,-0.41542238910382895,10.22896980853891
1746661820.6267965,226,16.784972935804085,jumping,109.18308732834141,-1.5412700462785471,1.555668088813626,10.08378536321076
1746661820.7383718,226,17.736908365357923,jumping,110.9567781648772,1.6347849614963983,-1.3185827636196614,10.34783812402953
1746661820.8498385,228,19.138990520248456,jumping,112.87067721690205,1.4199932272355689,-1.8951433487753881,10.189207163831492
1746661820.9617908,229,20,jumping,114.87067721690205,-1.8987610358037434,1.1677726894931513,10.274643081858798
1746661821.072484,229,19.60945286540569,jumping,116.83162250344262,0.3906551692760476,1.9650962410173967,9.85107671978386
1746661821.1829166,231,19.345755749237025,jumping,118.76619807836632,-1.4644489880391633,1.670664668566761,10.144957982665595
1746661821.2917397,232,20,jumping,120.76619807836632,0.5937534902175878,-1.3335774308827264,9.037686923964332
1746661821.403812,232,20,jumping,122.76619807836632,-1.5215216305303576,-1.5823259512310606,9.760626734766316
1746661821.5148568,233,20,jumping,124.76619807836632,-0.46825682347855624,-1.1823978658851955,10.021065323053469
1746661821.626699,235,20,jumping,126.76619807836632,0.5152160066054221,0.017809317904073474,19.050273258179722
1746661821.7366712,236,20,jumping,128.7661980783663,-0.6787532978793736,1.694207840535412,10.097421201848572
1746661821.846829,236,20,jumping,130.7661980783663,-1.407999487526407,-0.2085825518329445,19.90606229942331
1746661821.9588952,237,20,jumping,132.7661980783663,0.2789242100186424,-0.12604939997303033,10.160715269391076
1746661822.0675151,237,20,jumping,134.7661980783663,0.2990595589170435,1.5566969323026498,9.348519743506046
1746661822.1788971,238,20,jumping,136.7661980783663,-1.804699803401502,0.737165403952702,10.380646149788227
1746661822.288599,239,20,jumping,138.7661980783663,1.2996749137400139,0.9997915081098894,10.7382221427569
1746661822.398301,240,20,jumping,140.7661980783663,0.6475731793632167,-1.8698957620845786,9.074920151711929
1746661822.5103407,241,20,jumping,142.7661980783663,-0.10077473718419894,0.6848465872132481,9.507835368593852
1746661822.6209502,241,20,jumping,144.7661980783663,-1.8250100597185908,-1.9168943261189613,10.195023307052791
1746661822.7291882,241,19.632638195299524,jumping,146.72946189789624,-1.0064027104921327,1.6174468639686514,10.474226357054913
1746661822.8411374,241,19.95888893168979,jumping,148.7253507910652,1.167185248713193,1.692712311938104,8.911945942481639
1746661822.9511652,243,20,jumping,150.7253507910652,1.6710334314073552,0.9186131252033345,10.201089061562476
1746661823.0608892,244,20,jumping,152.7253507910652,-0.7486781412080874,0.015364795960149724,9.900427338583869
1746661823.1719317,244,20,jumping,154.7253507910652,1.2191051692142278,1.8908227370650144,10.46127031951415
1746661823.2836423,246,20,jumping,156.7253507910652,0.33977796291443507,-1.0330056317032899,9.376926668005225
1746661823.395683,248,20,jumping,158.7253507910652,1.0923135978256386,-1.597571746023183,9.78388123032657
1746661823.506721,249,20,jumping,160.7253507910652,-1.0199216398052635,1.3817071294234977,18.94697907173486
1746661823.6177473,251,20,jumping,162.7253507910652,0.3729712758033772,1.9354722460677767,9.529505259023743
1746661823.7285342,251,20,jumping,164.7253507910652,1.3588289627378027,-1.2069296510205771,10.137185228273562
1746661823.8384936,252,20,jumping,166.7253507910652,-1.2487262456998058,-0.8933868849323923,10.421278407994146
1746661823.9505253,252,20,jumping,168.7253507910652,-0.022476328834809767,-0.2223523287022111,8.90995741948845
1746661824.0600471,253,20,jumping,170.7253507910652,-1.6702935003656756,-0.7864184749765029,9.025844458594559
1746661824.1707816,255,20,jumping,172.7253507910652,-1.3071436539857677,0.2761243773504152,9.205143735921608
1746661824.2820666,256,19.984223051395148,jumping,174.72377309620472,-0.5349007433855455,1.7516216215177471,15.030877548193295
1746661824.3931067,258,20,jumping,176.72377309620472,0.32858464473775006,-0.895880709416911,10.271641900489668
1746661824.5037491,260,19.57114085419344,jumping,178.68088718162406,1.6042284434198266,1.9447723514919577,8.85006583383769
1746661824.6144605,261,20,jumping,180.68088718162406,1.1045587552325835,1.6181485498156651,9.425810570317035
1746661824.7255642,263,20,jumping,182.68088718162406,1.9123984158825622,0.1987611189629943,9.774499861030446
1746661824.8363707,265,20,jumping,184.68088718162406,1.6030850214887624,-0.19212514986223717,10.187206176241883
1746661824.9474277,267,20,jumping,186.68088718162406,1.8637787553359528,0.7609465172311372,10.162887033509234
1746661825.0586195,269,19.52033976463391,jumping,188.63292115808744,-0.8735683001780381,0.9576892940978956,9.495548042427414
1746661825.169962,269,19.117138972111437,jumping,190.54463505529858,0.3226763268446189,-0.9507495858807946,9.936275684813305
1746661825.2810204,270,18.79936753785694,jumping,192.42457180908428,-1.965078883132875,1.734039668779745,9.837363052755
1746661825.392757,271,18.73750716496435,jumping,194.29832252558072,0.7194797217794284,-0.5292267904222103,10.783884614440387
1746661825.5027506,272,19.92662902393262,jumping,196.29098542797396,1.9057433900038494,0.7574251528852174,8.880608726964294
1746661825.614795,273,20,jumping,198.29098542797396,1.7112504906238413,-0.15540143863480793,10.440682940257807
1746661825.7261822,275,20,jumping,200.29098542797396,-1.5695074178519182,-0.5764731635857236,9.456435889433102
1746661825.8376558,276,20,jumping,202.29098542797396,0.6639349756945179,1.1339489028376,10.36157490733082
1746661825.9496932,276,19.87448967715861,jumping,204.27843439568983,0.24176473861694658,-1.138985439026344,10.46001295182634
1746661826.0616887,277,19.638604899762992,jumping,206.24229488566613,1.8093607056957661,-1.0979853850596255,9.541483847384866
1746661826.1713533,278,19.75152554923888,jumping,208.21744744059,1.459475253395376,0.28840073761125895,9.635320077207668
1746661826.2833948,280,20,jumping,210.21744744059,-0.24485848822003042,1.8282241886740853,9.037873889144217
1746661826.3937676,282,19.50873552088118,jumping,212.16832099267813,1.1931652562525379,-0.5767669642173354,9.653748990702498
1746661826.5048087,284,20,jumping,214.16832099267813,0.5255274628857336,-0.5868127130908745,9.390622181272121
1746661826.615805,285,19.675830637677432,jumping,216.13590405644587,0.4829727663876615,-0.983780333779738,9.616344007705798
1746661826.7262228,287,20,jumping,218.13590405644587,-1.0345804827385527,-1.7601596054536928,8.86372672013351
1746661826.8365932,288,20,jumping,220.13590405644587,-1.9164064750964358,0.758942854427819,10.633017557673222
1746661826.9475148,289,20,jumping,222.13590405644587,0.22954326491515653,-1.3160099597527526,19.774061497627056
1746661827.0583527,291,20,jumping,224.13590405644587,0.5663815128798766,1.9085052380934031,9.202245893144344
1746661827.169641,291,19.801499776029377,jumping,226.1160540340488,0.46397038988692607,-0.5138390748815205,10.579720945638023
1746661827.2804255,293,19.443073492101888,jumping,228.060361383259,0.3726905581882085,-1.6228151412516016,9.729255927247248
1746661827.3916478,294,20,jumping,230.060361383259,1.5283676950606493,0.5787031974325307,17.998113192230683
1746661827.5007303,294,20,jumping,232.060361383259,0.9466830498003893,1.7820656163336053,9.861502331032598
1746661827.6115427,294,19.53406298100057,jumping,234.01376768135904,1.1252266186431048,0.9814466445763226,10.11952513614832
1746661827.7219145,296,19.714544645799705,jumping,235.98522214593902,0.5283404616455276,1.6620410633804563,9.255848523149599
1746661827.832947,298,20,jumping,237.98522214593902,0.05405307250811253,0.18928912910921625,9.363352406414295
1746661827.9441638,299,20,jumping,239.98522214593902,-0.3879416504771003,-0.8250463968238666,8.908652736376698
