Timestamp,Steps,Speed,Activity,Displacement,AccelX,AccelY,AccelZ,DetectedActivity,Accuracy
1746662090.5202694,0,0,standing,0.0,-0.028734385676129667,-0.08290773079734726,9.737072766969742,initializing,0.0
1746662090.6322958,0,0,standing,0.0,-0.06237501651131852,0.08338047680141816,9.717483895011043,initializing,0.0
1746662090.7425034,0,0.08166182080297946,standing,0.008166182080297946,0.09985223785599431,-0.048840213525792334,9.774784660682313,initializing,0.0
1746662090.8585315,0,0,standing,0.008166182080297946,0.023821609834410618,0.02342392313381754,9.86445705557687,initializing,0.0
1746662090.9635558,0,0.058716467742818496,standing,0.014037828854579796,0.09888680032106562,-0.003778330527514445,9.785999341433461,initializing,0.0
1746662091.077583,0,0.049820666891951776,standing,0.019019895543774975,-0.007184953759409973,-0.08659745093531226,9.781990097572763,initializing,0.0
1746662091.1866083,0,0.09569858579278426,standing,0.028589754123053403,-0.017001251388694502,-0.030676057793897107,9.84511409471879,initializing,0.0
1746662091.2995398,0,0.12192731246409722,standing,0.04078248536946313,-0.05767994812293201,-0.0941827332387643,9.764187880137081,initializing,0.0
1746662091.408566,0,0.06973228851212912,standing,0.04775571422067604,0.08165645889517198,-0.05641207499821302,9.763042036354353,initializing,0.0
1746662091.522563,0,0.11536476764242962,standing,0.059292190984919,0.09933522001947612,0.03682820995879596,9.758853434501894,initializing,0.0
1746662091.631588,0,0.09677810303285003,standing,0.068970001288204,-0.054100866751173586,0.062314655356911386,9.849735219193263,standing,100.0
1746662091.7421765,0,0.07378960904855156,standing,0.07634896219305916,-0.05776313645544946,-0.04682346529093198,9.75743921234282,standing,100.0
1746662091.8532033,0,0,standing,0.07634896219305916,-0.08830701062579736,0.06565135831458588,9.803717981820393,standing,100.0
1746662091.963612,0,0.07077271689761863,standing,0.08342623388282103,-0.05705325866028708,0.012374577121244484,9.752556994737418,standing,100.0
1746662092.074642,0,0.019576571531509927,standing,0.08538389103597202,-0.016526806418110482,-0.05274247645036443,9.841057735640053,standing,100.0
1746662092.1858873,0,0,standing,0.08538389103597202,0.0011257338306263354,0.009269205013286028,9.733413982200693,standing,100.0
1746662092.2959125,0,0,standing,0.08538389103597202,-0.05171867808860325,-0.09323363895105621,9.891299272961247,standing,100.0
1746662092.406421,0,0.00941376949099322,standing,0.08632526798507134,0.05426188144170527,-0.06595138601394535,9.902945258187557,standing,100.0
1746662092.5174468,0,0,standing,0.08632526798507134,0.055376686237834705,0.04385375012500786,9.762281051747456,standing,100.0
1746662092.6284733,0,0.07001264081013875,standing,0.09332653206608521,0.00270902779629352,0.03803597602155526,9.714740906402746,standing,100.0
1746662092.740502,0,0.015742050194190116,standing,0.09490073708550423,0.011362926037419216,0.03733284918383015,9.896931329040521,standing,100.0
1746662092.8525283,0,0.043271389966790835,standing,0.09922787608218331,0.027541019645404508,-0.04067914929338823,9.905526994017492,standing,100.0
1746662092.9625537,0,0.0022225889418078515,standing,0.0994501349763641,0.0905664760041274,0.08944255119904068,9.773915312107949,standing,100.0
1746662093.0737267,0,0,standing,0.0994501349763641,0.08245501685535181,-0.013202113574326393,9.798113656782032,standing,100.0
1746662093.1843672,0,0,standing,0.0994501349763641,0.0890817198285063,0.01468157719113164,9.808234448763324,standing,100.0
1746662093.2947516,0,0,standing,0.0994501349763641,0.013836991571595653,-0.07996433320618507,9.765565523381895,standing,100.0
1746662093.4027765,0,0.0750356136070168,standing,0.10695369633706578,-0.09150096679097897,-0.027580712239860472,9.847445628266174,standing,100.0
1746662093.5138226,0,0.12904756492226385,standing,0.11985845282929217,0.04754680235351186,-0.05950603649006141,9.779004171101866,standing,100.0
1746662093.6248477,0,0.09469416002825896,standing,0.12932786883211805,0.07130484968944201,0.08610650310147883,9.805182005873341,standing,100.0
1746662093.7368755,0,0.15027721050827603,standing,0.14435558988294567,0.09432478822309792,-0.021290137719288185,9.743181526836953,standing,100.0
1746662093.848901,0,0.09346567346806015,standing,0.15370215722975167,-0.05921773608568488,-0.04792199995261486,9.81692157314686,standing,100.0
1746662093.9578347,0,0.09121003963194929,standing,0.1628231611929466,0.015300475978078598,0.03709191945387397,9.772405380330381,standing,100.0
1746662094.069353,0,0.0796679891755128,standing,0.17078996011049788,-0.08894287184942913,0.006914836396357371,9.823773496034063,standing,100.0
1746662094.1808598,0,0.0038963859245067234,standing,0.17117959870294855,0.05034757569357837,-0.07056625830373696,9.909306973961566,standing,100.0
1746662094.2908869,0,0.013091383633171583,standing,0.17248873706626572,0.02255949343213952,0.043796676025314174,9.866911256922409,standing,100.0
1746662094.4018846,0,0.030291540696956706,standing,0.1755178911359614,-0.018156224399358642,-0.028579338114444935,9.899210763772663,standing,100.0
1746662094.5134087,0,0,standing,0.1755178911359614,0.08899271290690852,0.06568780336443744,9.842367521706695,standing,100.0
1746662094.6244175,0,0,standing,0.1755178911359614,-0.06682858949089823,-0.05337992073092284,9.865121614798081,standing,100.0
1746662094.7364442,0,0,standing,0.1755178911359614,0.06057172546249265,0.02797497135486174,9.710291231995825,standing,100.0
1746662094.8484704,0,0,standing,0.1755178911359614,-0.01972964255020268,-0.09607626588553685,9.729156573212968,standing,100.0
1746662094.958283,0,0,standing,0.1755178911359614,-0.09168854301976725,0.07393466693099784,9.867132418427015,standing,100.0
1746662095.069309,0,0.005519715343593967,standing,0.1760698626703208,-0.031029040945535713,0.07470373041610753,9.85387130588568,standing,100.0
1746662095.1807787,0,0,standing,0.1760698626703208,-0.0419350421204737,0.035562209524182264,9.771532458153937,standing,100.0
1746662095.2908025,0,0,standing,0.1760698626703208,0.06035520613091375,0.012740781611162655,9.869236879023719,standing,100.0
1746662095.4010096,0,0.04160371440525129,standing,0.18023023411084593,0.0199669899711252,0.05242845511965852,9.898993969918198,standing,100.0
1746662095.513096,0,0.0948051918262165,standing,0.1897107532934676,-0.05160763845959271,-0.027922548259325053,9.869090237140508,standing,100.0
1746662095.625103,0,0.16239525902228816,standing,0.20595027919569642,0.07872000670361376,0.03595714656865806,9.77779323346073,standing,100.0
1746662095.7389755,0,0.06734436787640127,standing,0.21268471598333655,0.08118675450251289,0.00017426156762589962,9.738574124434617,standing,100.0
1746662095.848001,0,0,standing,0.21268471598333655,0.03774332735923436,-0.057506004608096406,9.805691314512703,standing,100.0
1746662095.9597151,0,0,standing,0.21268471598333655,-0.09044660756052254,-0.06179683880187308,9.74942483141605,standing,100.0
1746662096.0697408,0,0.02114945058678938,standing,0.21479966104201548,-0.006159730355626045,0.07877056902294999,9.858922642791617,standing,100.0
1746662096.1805942,0,0.03555154464962773,standing,0.21835481550697824,-0.09878132017493697,0.02967103276168076,9.825900184521537,standing,100.0
1746662096.2926419,0,0.05709196477106722,standing,0.22406401198408496,-0.05425557198725979,-0.06459596059424161,9.860518784851372,standing,100.0
1746662096.403877,0,0.15591760823404127,standing,0.2396557728074891,-0.09593486292898955,-0.050612306826750046,9.868877247872797,standing,100.0
1746662096.5177145,0,0.199765061906087,standing,0.2596322789980978,0.005532994060681223,-0.016950804019633975,9.775472940703661,standing,100.0
1746662096.6267402,0,0.0998186494205453,standing,0.2696141439401524,0.04524930199647931,0.025035868404631373,9.725643518738071,standing,100.0
1746662096.737671,0,0.18143100434055132,standing,0.2877572443742075,-0.0038199064551030643,-0.021999323046577077,9.864610443273163,standing,100.0
1746662096.8461492,0,0.11225307128140072,standing,0.2989825515023476,0.09850153786794,0.08418443033631257,9.80554678880362,standing,100.0
1746662096.9571712,0,0.14474164214853516,standing,0.31345671571720113,0.08425555829538114,-0.04092103985552029,9.795009718713283,standing,100.0
1746662097.0681744,0,0.07069751596856126,standing,0.32052646731405726,-0.006405806328625835,0.014162881866667518,9.754981296672593,standing,100.0
1746662097.1781564,0,0.0004936068436576374,standing,0.32057582799842305,0.040169685676751526,0.03700230436953575,9.830376686178688,standing,100.0
1746662097.2919457,0,0,standing,0.32057582799842305,-0.014901506317217206,-0.09640262069275166,9.862769924354543,standing,100.0
1746662097.3999708,0,0,standing,0.32057582799842305,-0.05637612364542306,0.06745084644336061,9.726860751458409,standing,100.0
1746662097.514089,0,0.04856683387925048,standing,0.3254325113863481,-0.02394308796454052,0.07038576181919992,9.810346592501787,standing,100.0
1746662097.622115,0,0.07791025461848317,standing,0.3332235368481964,0.06806554625104774,0.0765538553795573,9.79004138041738,standing,100.0
1746662097.7343771,0,0.09497332612297033,standing,0.3427208694604934,0.08226264491457155,0.017054216151953988,9.883335874446745,standing,100.0
1746662097.845403,0,0.05485913024450856,standing,0.34820678248494424,0.06793013561951725,-0.0063385831972263135,9.812742991723985,standing,100.0
1746662097.9561229,0,0,standing,0.34820678248494424,0.018969841108034277,0.011481254837717517,9.837042456729703,standing,100.0
1746662098.0681524,0,0.03012691340391288,standing,0.3512194738253355,-0.09494290111371778,-0.08541924671205998,9.888719704680875,standing,100.0
1746662098.1778173,0,0.10381813773816775,standing,0.3616012875991523,-0.03527448501051514,-0.005540239624721027,9.796956223203576,standing,100.0
1746662098.2893138,0,0.1683700028485578,standing,0.3784382878840081,0.03279820577610573,-0.07158647862883633,9.728078929541402,standing,100.0
1746662098.4003313,0,0.1985527322172449,standing,0.39829356110573255,-0.0779747236969135,-0.07087888681276439,9.759690770290957,standing,100.0
1746662098.5112717,0,0.25744247371458184,standing,0.42403780847719075,-0.04754126516837163,-0.09772597913204206,9.774921962773387,standing,100.0
1746662098.6223578,0,0.24039788433860954,standing,0.4480775969110517,-0.07703591015233278,0.09322956109821384,9.852880551894385,standing,100.0
1746662098.7323656,0,0.14522606114886727,standing,0.4626002030259384,-0.04113072141649119,0.018765413322190422,9.748345263809426,standing,100.0
1746662098.8433917,0,0.15690747934317595,standing,0.478290950960256,0.026737435793403985,-0.07620968074130972,9.854219261397324,standing,100.0
1746662098.9544175,0,0.2127502375144273,standing,0.4995659747116987,0.07805170748978771,-0.06214239623542968,9.727420891944892,standing,100.0
1746662099.0661695,0,0.2720766650277825,standing,0.526773641214477,-0.06860913234771521,0.007991410345808816,9.858067999591174,standing,100.0
1746662099.177427,0,0.29896078417130806,standing,0.5566697196316078,-0.06259346225369451,-0.08724704352535334,9.79084626402958,standing,100.0
1746662099.2874527,0,0.35789648388498474,standing,0.5924593680201063,-0.005266552144775963,-0.06951441020207721,9.850961940387938,standing,100.0
1746662099.3984354,0,0.4077841805405146,standing,0.6332377860741578,0.05128112963434367,-0.02860079840087193,9.86217900468572,standing,100.0
1746662099.5074563,0,0.34204055255083243,standing,0.6674418413292411,-0.056401382515422885,-0.08850601756956065,9.783045162758091,standing,100.0
1746662099.6193426,0,0.3726321684965242,standing,0.7047050581788935,0.09245947793538112,0.03173778892499976,9.755848530454779,standing,100.0
1746662099.7293682,0,0.29488151129040485,standing,0.734193209307934,-0.050328050747295516,0.006025902045862841,9.88937596543608,standing,100.0
1746662099.8414671,0,0.28917489565033055,standing,0.763110698872967,0.042187772228814396,-0.04967371878905964,9.88160604491502,standing,100.0
1746662099.9524927,0,0.3456978444273021,standing,0.7976804833156972,-0.0470972069669339,-0.01886242174647615,9.851689017010237,standing,100.0
1746662100.0635188,0,0.3656943556779155,standing,0.8342499188834888,0.08362132921192297,0.019701927249124757,9.85746344168274,standing,100.0
1746662100.174589,0,0.379866168281105,standing,0.8722365357115993,-0.061908461045709844,0.07276094431055674,9.726054157181501,standing,100.0
1746662100.2846143,0,0.3861665979784868,standing,0.910853195509448,0.08330549278151347,0.07311490434006959,9.722135416507482,standing,100.0
1746662100.3943336,0,0.48337821098809497,standing,0.9591910166082575,0.09764614456995799,0.08475852472973228,9.728467005241829,standing,100.0
1746662100.504721,0,0.44086785941464224,standing,1.0032778025497218,0.018399497555393635,0.08326816655771416,9.83947916732427,standing,100.0
1746662100.6143124,0,0.5035459664764801,standing,1.0536323991973697,-0.09649195373721182,-0.08953524628017576,9.86418528366081,standing,100.0
1746662100.7275546,0,0.4866205039497342,standing,1.1022944495923432,0.0003484107547763182,0.033788946955214394,9.795668780508972,standing,100.0
1746662100.8345797,0,0.4739537949562885,standing,1.149689829087972,-0.014903691834094387,-0.07500542294464896,9.745709214688798,standing,100.0
1746662100.948527,0,0.5632938870809048,standing,1.2060192177960625,-0.03698528601011901,0.008104276177203745,9.79567660581542,standing,100.0
1746662101.055552,0,0.46419361148731914,standing,1.2524385789447945,-0.049098815892365734,0.057825332712326816,9.853310761220811,standing,100.0
1746662101.1666396,0,0.41480818762666094,standing,1.2939193977074606,0.0742547481076018,0.0595124065831345,9.853233511354633,standing,100.0
1746662101.2786436,0,0.32505429239394834,standing,1.3264248269468555,0.07365888391119554,0.06886525659290349,9.787440852377674,standing,100.0
1746662101.3876655,0,0.3167519330129695,standing,1.3581000202481524,0.07735815500025853,-0.03444219224132161,9.845678210756416,standing,100.0
1746662101.4986954,1,0.6042947064515678,jumping,1.418529490893309,-1.1965133256637501,-1.9421126474500308,10.007099436357933,walking,99.44444444444444
1746662101.6064448,1,0.5898106526545228,jumping,1.4775105561587614,1.7545847877453014,-1.1651121109176605,10.168911947373465,running,98.35164835164835
1746662101.716811,3,1.3608667266943786,jumping,1.6135972288281992,-0.5703452115355834,0.019172872280997844,10.040105867378358,running,97.28260869565217
1746662101.8288367,4,1.3216719143592839,jumping,1.7457644202641276,-0.3012388233944918,0.9203665503442884,9.298881539388562,running,96.23655913978494
1746662101.9392266,5,2.2888085025008795,jumping,1.9746452705142157,-1.302411558638307,-1.9231158761129752,9.442678063236091,running,95.2127659574468
1746662102.0512435,7,2.4315845047952944,jumping,2.217803720993745,0.17610224512135453,-0.20780263590852455,10.70109416888199,running,94.21052631578948
1746662102.161177,8,3.3267798557061035,jumping,2.5504817065643555,-1.4743081344967908,1.9914302844750935,9.50190776428582,running,93.22916666666666
1746662102.2723572,10,3.4822854407271686,jumping,2.8987102506370723,0.9676409458875739,1.2380882026637963,9.385310047064642,running,92.26804123711341
1746662102.3833838,11,3.9868040898484995,jumping,3.2973906596219225,0.6163133175108997,1.20082163611506,10.430263820798423,running,91.3265306122449
1746662102.4937708,11,4.383283085383033,jumping,3.7357189681602256,-0.6425773360868665,-0.4580586135066169,9.525807400640096,running,90.40404040404042
1746662102.604046,13,5.23901012482618,jumping,4.259619980642844,1.1587895279177154,0.5289015601472462,9.342994261297534,running,89.5
1746662102.7149394,13,5.591932585816821,jumping,4.818813239224526,0.8671667447918439,1.345788864053799,10.430247007713202,running,88.61386138613861
1746662102.8264174,15,6.886401796583827,jumping,5.507453418882909,-1.4079036629633168,-0.08100414540472167,10.22911166063033,running,87.74509803921569
1746662102.9374654,17,8.037740478219714,jumping,6.31122746670488,0.24828683683267894,-1.7053121841425125,10.342422265746166,running,86.89320388349515
1746662103.0488546,19,8.918509400157012,jumping,7.203078406720581,-1.3044704079395566,-1.302945826437432,10.801502735961169,running,86.0576923076923
1746662103.1604378,19,9.515254161216752,jumping,8.154603822842256,1.6544517982609181,-1.5435546395826543,9.445138123222499,running,85.23809523809524
1746662103.2710576,21,9.716061718611261,jumping,9.126209994703382,1.5481760454983085,-0.796271804034141,10.488450259672318,running,84.43396226415094
